file,label
real/file208.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file121.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1286.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file477.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file250.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file789.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1019.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file260.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1236.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file742.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1930.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file2023.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1465.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1069.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file186.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1351.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file906.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file581.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file2024.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file2178.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file198.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file13.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file822.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file240.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1513.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file433.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file544.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file537.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1463.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file267.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file71.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file221.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file849.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1149.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file432.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file645.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file2182.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file372.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1275.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file2053.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file770.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file673.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1231.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file722.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file2149.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1697.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file444.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1655.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1442.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file311.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1305.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1888.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1453.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1473.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1711.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1793.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file923.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1170.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file2215.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file879.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file519.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file120.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file504.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file979.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1982.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file140.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file281.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1894.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file205.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1795.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file134.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file73.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1420.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1155.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1109.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file244.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file538.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1626.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1539.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1597.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file650.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1035.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file750.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1137.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1870.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file158.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file243.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1102.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file180.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file820.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1094.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1946.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file360.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file341.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file895.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file445.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file7.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file2135.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file509.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1502.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1216.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file643.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file600.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1291.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file2083.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1023.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file966.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file41.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1723.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file2093.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file652.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file238.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1771.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file669.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file2102.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file2099.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1899.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file614.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file392.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1367.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file779.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file2019.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file595.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1040.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1330.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file30.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1937.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file535.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file521.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file900.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1347.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1991.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file764.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file473.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1081.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1128.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1944.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1195.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file2041.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1410.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1522.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1968.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file785.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1488.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file760.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1459.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1496.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file896.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1905.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file2157.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file43.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1569.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file2101.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file915.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1754.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1173.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file162.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1566.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file2082.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1070.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1341.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1871.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1168.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file289.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1556.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file2191.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file137.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file2062.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file122.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1967.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1146.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file108.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file26.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file2262.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file615.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file802.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file2169.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1782.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1111.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file570.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file2171.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file364.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1866.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file744.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1085.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1401.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file226.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file293.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1784.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1649.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1823.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file114.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file355.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1282.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file248.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file872.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file86.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1339.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1424.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file303.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1331.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1015.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file2139.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file826.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file704.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1525.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file490.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file639.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1178.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file649.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file2119.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1165.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1671.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1667.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file945.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1336.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file421.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file110.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file920.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1084.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1827.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1518.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file91.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1817.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file562.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file2129.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1199.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file2090.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1267.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1326.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file734.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file2011.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file941.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1727.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file836.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file235.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file15.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file611.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1567.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1780.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file908.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file2092.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file441.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1364.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file846.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file2030.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file838.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file416.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file910.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1898.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file317.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file638.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1302.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1174.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file907.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1975.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file502.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file224.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file470.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file972.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1476.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1668.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file469.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1498.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file194.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file2246.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1591.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file455.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file2044.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1447.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1988.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file973.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file2047.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1818.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file814.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file2072.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file143.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1053.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file2256.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1418.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1510.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file404.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file985.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1122.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file34.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file5.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1980.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1227.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file2001.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file602.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file991.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1265.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file307.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file767.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file510.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1743.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file393.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file981.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file517.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file476.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file883.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1606.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file604.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file986.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file869.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1124.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1856.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file495.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1843.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file929.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file975.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file2077.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file233.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1883.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file52.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file2007.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file624.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1736.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1120.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file277.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1353.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1411.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file763.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file2212.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1839.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1808.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1142.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file61.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file969.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file270.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file924.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file627.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1857.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1462.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file607.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file922.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file696.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1573.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1672.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1277.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file343.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1063.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file515.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file462.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file101.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1198.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1600.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1295.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1996.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1551.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file719.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1136.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file12.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1014.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file559.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file379.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1732.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1095.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file206.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file534.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file253.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file913.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file237.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1448.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1958.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1152.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file2064.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1409.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file2143.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1284.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file2138.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file223.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file709.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1258.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1977.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file401.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1287.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file877.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file449.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1682.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1176.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file466.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1570.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1544.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1228.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file766.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file752.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file683.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1624.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file569.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1541.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1952.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file959.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file468.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
